[[]]chown,munlock,3,1406,1406,N,10,processor,,0
[[]]chown,munlockall,3,1407,1407,N,10,processor,,0
[[]]cmp,rt_sigaction,4,59483,59483,N,10,processor,,0
[[]]cmp,read,5,59484,59484,N,10,processor,,0
[[]]cmp,read,6,59485,59485,N,10,processor,,0
[[]]cmp,access,7,59486,59486,N,10,processor,,0
[[]]cmp,read,8,59487,59487,N,10,processor,,0
[[]]cmp,munmap,1,59489,59489,N,10,processor,,0
[[]]cmp,munmap,2,59490,59490,N,10,processor,,0
[[]]cmp,mprotect,2,59491,59491,N,10,processor,,0
[[]]cmp,mmap,2,59492,59492,N,10,processor,,0
[[]]cp,write,5,59429,59429,N,10,disk,,0
[[]]cp,read,5,59430,59430,N,10,disk,,0
[[]]cp,write,6,59431,59431,N,10,disk,,0
[[]]cp,read,6,59432,59432,N,10,disk,,0
[[]]cp,access,7,59433,59433,N,10,disk,,0
[[]]cp,write,8,59434,59434,N,10,disk,,0
[[]]cp,read,8,59435,59435,N,10,disk,,0
[[]]cp,munmap,1,59436,59436,N,10,disk,,0
[[]]cp,munmap,2,59437,59437,N,10,disk,,0
[[]]cp,mprotect,2,59438,59438,N,10,disk,,0
[[]]cp,mmap,2,59439,59439,N,10,disk,,0
[[]]crafty-1.3.0,write,5,39324,39534,N,10,processor,,210
[[]]crafty-1.3.0,read,5,39534,39744,N,10,processor,,210
[[]]crafty-1.3.0,write,6,39744,39956,N,10,processor,,212
[[]]crafty-1.3.0,read,6,39956,40165,N,10,processor,,209
[[]]crafty-1.3.0,access,7,40165,40377,N,10,processor,,212
[[]]crafty-1.3.0,write,8,40377,40585,N,10,processor,,208
[[]]crafty-1.3.0,read,8,40585,40802,N,10,processor,,217
[[]]crafty-1.3.0,munmap,1,40802,41014,N,10,processor,,212
[[]]crafty-1.3.0,munmap,2,41014,41224,N,10,processor,,210
[[]]crafty-1.3.0,mprotect,2,41224,41433,N,10,processor,,209
[[]]crafty-1.3.0,mmap,2,41433,41642,N,10,processor,,209
[[]]date,rt_sigaction,4,464,464,N,10,processor,,0
[[]]date,rt_sigprocmask,4,465,465,N,10,processor,,0
[[]]date,rt_sigpending,4,466,466,N,10,processor,,0
[[]]date,kill,4,467,467,N,10,processor,,0
[[]]date,write,5,468,468,N,10,processor,,0
[[]]date,read,5,469,469,N,10,processor,,0
[[]]date,pread64,5,470,470,N,10,processor,,0
[[]]date,pwrite64,5,471,471,N,10,processor,,0
[[]]date,sendto,5,472,472,N,10,processor,,0
[[]]date,recvfrom,5,474,474,N,10,processor,,0
[[]]date,write,6,475,475,N,10,processor,,0
[[]]date,read,6,476,476,N,10,processor,,0
[[]]date,pread64,6,477,477,N,10,processor,,0
[[]]date,pwrite64,6,478,478,N,10,processor,,0
[[]]date,sendto,6,479,479,N,10,processor,,0
[[]]date,recvfrom,6,480,480,N,10,processor,,0
[[]]date,access,7,481,481,N,10,processor,,0
[[]]date,write,8,482,482,N,10,processor,,0
[[]]date,read,8,483,483,N,10,processor,,0
[[]]date,pread64,8,484,484,N,10,processor,,0
[[]]date,pwrite64,8,485,485,N,10,processor,,0
[[]]date,sendto,8,486,486,N,10,processor,,0
[[]]date,recvfrom,8,487,487,N,10,processor,,0
[[]]date,mq_notify,9,488,488,N,10,processor,,0
[[]]date,setuid,10,489,489,N,10,processor,,0
[[]]date,munmap,1,490,490,N,10,processor,,0
[[]]date,munmap,2,491,491,N,10,processor,,0
[[]]date,mprotect,2,492,492,N,10,processor,,0
[[]]date,mremap,2,493,493,N,10,processor,,0
[[]]date,mmap,2,494,494,N,10,processor,,0
[[]]date,mlock,3,495,495,N,10,processor,,0
[[]]date,mlockall,3,496,496,N,10,processor,,0
[[]]date,munlock,3,497,497,N,10,processor,,0
[[]]date,munlockall,3,498,498,N,10,processor,,0
[[]]df,rt_sigaction,4,1514,1514,N,10,disk,,0
